mad_x,mad_y,mad_z,anomaly
0.015381,0.011718000000000006,0.005859999999999976,0
0.015625,0.012938999999999978,0.006347999999999909,0
0.015137,0.011962999999999988,0.00708049999999999,0
0.014648000000000001,0.011963000000000001,0.006348000000000131,0
0.01416,0.011717999999999978,0.0058589999999998366,0
0.014648000000000001,0.011963000000000001,0.0063469999999999915,0
0.015625,0.012206999999999968,0.00634749999999995,0
0.015137000000000001,0.011717999999999978,0.005615000000000037,0
0.015136,0.011717999999999978,0.0063469999999999915,0
0.015625,0.012206999999999996,0.006347999999999909,0
0.013916,0.011474999999999999,0.0063469999999999915,0
0.016602,0.012695000000000012,0.0063469999999999915,0
0.016356999999999997,0.012206999999999996,0.005859000000000059,0
0.014648000000000001,0.012694999999999984,0.006103499999999984,0
0.014649,0.012206999999999996,0.006835999999999842,0
0.013183999999999998,0.011230500000000004,0.006103499999999984,0
0.013672,0.01074200000000003,0.006836000000000064,0
0.013672,0.011229999999999962,0.006348000000000131,0
0.016113000000000002,0.012694999999999984,0.006347999999999909,0
0.013671999999999998,0.01196249999999996,0.006104000000000109,0
0.0146485,0.011230000000000018,0.0063469999999999915,0
0.014161,0.011962499999999987,0.007080499999999934,0
0.014649,0.012206999999999968,0.0058589999999998366,0
0.014160000000000002,0.011719000000000007,0.005859999999999976,0
0.014649,0.011719000000000007,0.006835999999999953,0
0.014648500000000002,0.01196249999999996,0.007080499999999934,0
0.013672,0.011719000000000007,0.005859000000000059,0
0.0168455,0.011962999999999988,0.006836000000000064,0
0.016601499999999998,0.011718000000000006,0.006836000000000064,0
0.0151365,0.011963000000000001,0.006104000000000109,0
0.016602,0.012206999999999996,0.006347999999999909,0
0.0144045,0.01074200000000003,0.006347999999999909,0
0.014649000000000002,0.012207000000000023,0.006347999999999909,0
0.014648500000000002,0.012939500000000007,0.006347999999999909,0
0.015137000000000001,0.012695999999999985,0.006591500000000083,0
0.014648500000000002,0.011719000000000007,0.006836000000000064,0
0.015137000000000003,0.011719000000000007,0.006836000000000064,0
0.013672,0.012695000000000012,0.006348000000000131,0
0.013427499999999998,0.012206999999999968,0.006347999999999909,0
0.013916000000000001,0.011717999999999978,0.00634800000000002,0
0.015625,0.011719000000000007,0.006836000000000064,0
0.015869,0.012207000000000023,0.006104000000000109,0
0.013672,0.012206999999999996,0.005859999999999976,0
0.015869,0.01196300000000003,0.006103499999999984,0
0.0144045,0.011474499999999999,0.006836000000000064,0
0.01416,0.011962999999999974,0.005859000000000059,0
0.016113,0.012695000000000012,0.0063469999999999915,0
0.015137000000000001,0.011230999999999991,0.005859000000000059,0
0.0153805,0.012451500000000004,0.005860000000000087,0
0.01416,0.01123049999999999,0.006835999999999842,0
0.012939500000000003,0.011719000000000007,0.006347999999999909,0
0.013671999999999998,0.011230999999999991,0.005859999999999976,0
0.015137000000000001,0.011719000000000007,0.006348000000000131,0
0.014892500000000001,0.011719000000000007,0.0068350000000000355,0
0.014161,0.011474499999999999,0.0058595000000000175,0
0.014404,0.010986000000000024,0.005859000000000059,0
0.015625,0.012206999999999996,0.0063470000000001026,0
0.015137000000000001,0.012206999999999968,0.006347999999999909,0
0.017578,0.012694999999999984,0.005859000000000059,0
0.014648,0.011962999999999988,0.005859999999999976,0
0.014404,0.012207000000000023,0.005859999999999976,0
0.015625,0.011719000000000007,0.006348000000000131,0
0.013672,0.011718499999999993,0.00634749999999995,0
0.013671999999999998,0.011230000000000018,0.005859000000000059,0
0.017334,0.01245099999999999,0.00634749999999995,0
0.01416,0.012206999999999996,0.006348000000000131,0
0.015137000000000001,0.01220700000000001,0.006835999999999953,0
0.015136,0.01171899999999998,0.006347999999999909,0
0.01709,0.013184000000000001,0.00634800000000002,0
0.015625,0.012694999999999984,0.006836000000000064,0
0.014649,0.011231000000000019,0.005859999999999976,0
0.013672,0.010742000000000002,0.006347999999999909,0
0.016602,0.012451000000000018,0.006835999999999842,0
0.015869,0.01220700000000001,0.006347999999999909,0
0.014648500000000002,0.011719000000000007,0.007324999999999915,0
0.015869,0.011718999999999993,0.0063469999999999915,0
0.015137000000000003,0.012451499999999976,0.005858999999999948,0
0.0144045,0.011718000000000034,0.006591499999999972,0
0.016114,0.012206999999999996,0.006103499999999984,0
0.0129395,0.010741999999999974,0.0058595000000000175,0
0.015381,0.011962999999999988,0.006347999999999909,0
0.015380999999999999,0.012450999999999962,0.00634800000000002,0
0.015137000000000001,0.012206999999999996,0.006347999999999909,0
0.013671,0.011230000000000018,0.005859999999999976,0
0.015136,0.011474499999999999,0.005859000000000059,0
0.014404,0.011962999999999974,0.006591500000000028,0
0.014648000000000001,0.011719000000000007,0.006103999999999887,0
0.012695999999999999,0.010742000000000015,0.006348000000000131,0
0.014649000000000002,0.012206999999999996,0.005859000000000059,0
0.015625,0.012206999999999996,0.005859000000000059,0
0.0151365,0.012206999999999968,0.0058589999999998366,0
0.015137000000000001,0.011474499999999985,0.00634749999999995,0
0.014404500000000002,0.011717999999999978,0.006835999999999842,0
0.016357,0.012206999999999968,0.005860000000000087,0
0.014649,0.012207000000000023,0.0063469999999999915,0
0.014648000000000001,0.012694999999999984,0.006104000000000109,0
0.013916000000000001,0.010254000000000013,0.006348000000000131,0
0.015869,0.011718000000000034,0.005859999999999976,0
0.0170895,0.012694999999999984,0.006835999999999842,0
0.014649,0.012695000000000012,0.005859000000000059,0
0.014893000000000003,0.011719000000000007,0.0058595000000000175,0
0.015136,0.011719000000000007,0.006591999999999931,0
0.014161,0.011719000000000007,0.006836000000000064,0
0.013427999999999999,0.01098600000000001,0.006592000000000153,0
0.0144045,0.011719000000000007,0.006348000000000131,0
0.015625,0.012450999999999962,0.006835999999999842,0
0.014648,0.012206999999999996,0.006836000000000064,0
0.014161,0.011474499999999999,0.006347500000000061,0
0.015137000000000001,0.011963000000000015,0.006347999999999909,0
0.015137000000000003,0.011230000000000018,0.005859000000000059,0
0.013672,0.011474499999999999,0.005859999999999976,0
0.016113000000000002,0.011963000000000001,0.005859000000000059,0
0.015137000000000001,0.011718000000000006,0.006836000000000064,0
0.014160000000000002,0.011962500000000015,0.0068350000000000355,0
0.015136,0.011719000000000007,0.005860000000000087,0
0.0148925,0.012206999999999968,0.006836000000000064,0
0.016113000000000002,0.012206999999999996,0.006103499999999984,0
0.01416,0.012695000000000026,0.005860000000000087,0
0.014159999999999999,0.011963000000000001,0.005859999999999976,0
0.016113000000000002,0.012695499999999998,0.0058595000000000175,0
0.013672,0.011474500000000012,0.006347999999999909,0
0.014893,0.012451000000000018,0.006347999999999909,0
0.016601,0.01245099999999999,0.006103499999999984,0
0.014649,0.010254000000000013,0.006347999999999909,0
0.015137000000000001,0.013182999999999973,0.005859000000000059,0
0.016113000000000002,0.012695000000000012,0.005859000000000059,0
0.0153805,0.011718000000000006,0.006347999999999909,0
0.013672,0.011962999999999974,0.006348000000000131,0
0.015869,0.012206999999999996,0.00634800000000002,0
0.015625,0.012450999999999962,0.007079999999999975,0
0.013183999999999998,0.010742000000000002,0.006348000000000131,0
0.016357,0.011963000000000001,0.0063469999999999915,0
0.014648500000000002,0.011962500000000043,0.005859000000000059,0
0.014648,0.01196249999999996,0.006348000000000131,0
0.014648,0.011230000000000018,0.006348000000000131,0
0.014404,0.012206999999999996,0.0063469999999999915,0
0.015137000000000001,0.011963000000000001,0.0063470000000001026,0
0.015381000000000002,0.012695999999999985,0.006347000000000214,0
0.013916000000000001,0.011962999999999974,0.005859999999999976,0
0.0151365,0.01245099999999999,0.006347999999999909,0
0.014159999999999999,0.011962999999999988,0.0063469999999999915,0
0.016601,0.013183000000000028,0.0058589999999998366,0
0.0131835,0.011718000000000006,0.00634800000000002,0
0.015137000000000001,0.01196300000000003,0.006347999999999909,0
0.014892,0.011719000000000007,0.005859000000000059,0
0.015137000000000001,0.012695000000000012,0.005859999999999976,0
0.015136,0.01196249999999996,0.006836000000000064,0
0.015625,0.011718999999999993,0.005859999999999976,0
0.013672,0.011718000000000006,0.005859000000000059,0
0.015381,0.012939499999999993,0.006103499999999984,0
0.014649,0.012207000000000023,0.006347999999999909,0
0.016113000000000002,0.011474500000000026,0.006836000000000064,0
0.016113,0.012206999999999996,0.006347999999999909,0
0.015625,0.012206999999999996,0.006348000000000131,0
0.013671,0.011230000000000018,0.006836000000000064,0
0.015137000000000001,0.011963000000000001,0.006103499999999984,0
0.014159999999999997,0.011962999999999974,0.005859000000000059,0
0.014892500000000001,0.012451499999999976,0.006836000000000064,0
0.0148925,0.011230999999999991,0.0063469999999999915,0
0.014649000000000002,0.012207000000000023,0.005859999999999976,0
0.01416,0.011230999999999991,0.0063469999999999915,0
0.015137000000000003,0.012695999999999985,0.006347999999999909,0
0.014160000000000002,0.011719000000000007,0.006103499999999984,0
0.014404,0.01196249999999996,0.0063470000000001026,0
0.014893,0.012695000000000012,0.006347999999999909,0
0.015625,0.011719000000000007,0.006347999999999909,0
0.014892,0.011719000000000007,0.006347999999999909,0
0.014648,0.011230999999999991,0.006103499999999984,0
0.014892500000000001,0.012206999999999996,0.0063469999999999915,0
0.014404500000000002,0.011719000000000007,0.006347999999999909,0
0.015381,0.012206999999999968,0.006836000000000064,0
0.014649,0.011474499999999999,0.006103999999999887,0
0.014649,0.011718000000000006,0.00634800000000002,0
0.0146485,0.012695000000000012,0.006348000000000131,0
0.015625,0.012694999999999984,0.006347999999999909,0
0.015869,0.012206999999999996,0.006347999999999909,0
0.014649000000000002,0.011962500000000015,0.006347999999999909,0
0.015137000000000003,0.012206999999999996,0.0061035000000000394,0
0.014893000000000003,0.011719000000000007,0.005859000000000059,0
0.0148925,0.011230999999999991,0.005859000000000059,0
0.015137000000000001,0.011719000000000007,0.006347999999999909,0
0.015136,0.011719000000000007,0.006347500000000061,0
0.014161,0.011719000000000007,0.005858999999999948,0
0.014159999999999997,0.011718000000000006,0.005859999999999976,0
0.016601,0.012206999999999996,0.0063470000000001026,0
0.015137,0.011230000000000018,0.005859999999999976,0
0.013916,0.011230000000000018,0.0063469999999999915,0
0.0151365,0.012207000000000023,0.005859000000000059,0
0.016113,0.012206999999999968,0.006103999999999887,0
0.015137000000000001,0.011230999999999991,0.005859999999999976,0
0.0148925,0.011230999999999991,0.006348000000000131,0
0.013916,0.011719000000000007,0.005859999999999976,0
0.014648000000000001,0.012206999999999996,0.005859000000000059,0
0.014404,0.012207000000000023,0.006348000000000131,0
0.014404000000000002,0.011230999999999991,0.006347000000000214,0
0.014648500000000002,0.012206999999999968,0.006347999999999909,0
0.0151365,0.012206999999999996,0.006347999999999909,0
0.015381000000000002,0.012695999999999985,0.006348000000000131,0
0.014404,0.011231000000000019,0.005859000000000059,0
0.014648000000000001,0.012206999999999968,0.006836000000000064,0
0.016114,0.011718500000000007,0.00634749999999995,0
